plot.id,species,site,plot,functional_type,functional_type_2,native_exotic,cover,sqrtcover,richness_100_sq_meters,distance_from_water,age_of_watering_source,mean_annual_precip,mean_annual_temp,elevation,cow_dung_pats_m2,horse_dung_pats_m2,sand_percentage,clay_percentage,silt_percentage,annual_forb_richness,bunchgrass_richness,succulent_richness,rhzomitous_grass_richness,perennial_forb_richness,shrub_richness,native_annual_forb_richness,native_bunchgrass_richness,native_succulent_richness,native_grass_richness,native_perennial_forb_richness,native_shrub_richness,exotic_forb_richness,exotic_grass_richness,sum_bunchgrass_cover,sum_grass_cover,sum_shrub_cover,sum_perennial_forb_cover,sum_annual_forb_cover,exotic_cover,native_cover,total_vegetation_cover,exotic_richness,total_grass_cover
61.a,Descurainia pinnata,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Achnatherum spp,61,a,g,bg,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Poa secunda,61,a,g,bg,n,3.5,1.870828693,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Machaeranthera canescens,61,a,f,pf,n,0.05,0.223606798,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Eriogonum ovalifolium,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Elymus elymoides,61,a,g,bg,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Cymopterus acaulis,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Chrysothamnus viscidiflorus,61,a,s,s,n,1.5,1.224744871,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Carex duriscula,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Trifolium gymnocarpon,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Gayophytum racemosum,61,a,f,af,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Poa fendleriana,61,a,g,bg,n,1.5,1.224744871,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Astragalus convolarius,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Linanthus pungens,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Phlox hoodii,61,a,f,pf,n,1.5,1.224744871,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Phlox longifolia,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.a,Arabis holboellii,61,a,f,pf,n,0.5,0.707106781,22,31,26,308.1900024,2.039999962,2262.501221,25,0,51.85666667,25.22666667,22.92,2,5,0,1,12,2,1,4,0,1,12,2,1,1,6.5,1.5,39,6.55,1,1,53.55,54.55,2,8
61.b,Elymus lanceolatus,61,b,g,g,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Trifolium gymnocarpon,61,b,f,pf,n,1.5,1.224744871,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Artemisia tridentata,61,b,s,s,n,37.5,6.123724357,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Agoseris glauca,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Schoenocrambe linifolia,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Chrysothamnus viscidiflorus,61,b,s,s,n,1.5,1.224744871,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Carex duriscula,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Taraxacum,61,b,f,af,e,0.05,0.223606798,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Astragalus convolarius,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Elymus elymoides,61,b,g,bg,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Achnatherum spp,61,b,g,bg,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Eriogonum ovalifolium,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Cymopterus spp,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Phlox longifolia,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Poa secunda,61,b,g,bg,n,3.5,1.870828693,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Cordylanthus ramosus,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Erigeron engelmannii,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Phlox hoodii,61,b,f,pf,n,1.5,1.224744871,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Poa fendleriana,61,b,g,bg,n,3.5,1.870828693,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Arabis holboellii,61,b,f,pf,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Gayophytum racemosum,61,b,f,af,n,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.b,Agropyron cristatum,61,b,g,bg,e,0.5,0.707106781,22,257,26,308.1900024,2.039999962,2262.501221,2,0,49.88,22.51333333,27.60666667,2,5,0,1,12,2,1,4,0,1,12,2,1,1,8.5,0.5,39,8,0.55,0.55,56,56.55,2,9
61.c,Elymus lanceolatus,61,c,g,g,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,PF30,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Erigeron engelmannii,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Agoseris glauca,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Poa secunda,61,c,g,bg,n,7.5,2.738612788,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Linanthus pungens,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Eriogonum ovalifolium,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Agropyron cristatum,61,c,g,bg,e,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Astragalus convolarius,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Chrysothamnus viscidiflorus,61,c,s,s,n,3.5,1.870828693,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Phlox hoodii,61,c,f,pf,n,1.5,1.224744871,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Poa fendleriana,61,c,g,bg,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Trifolium gymnocarpon,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Schoenocrambe linifolia,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Phlox longifolia,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Arabis holboellii,61,c,f,pf,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Artemisia tridentata,61,c,s,s,n,37.5,6.123724357,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.c,Gayophytum racemosum,61,c,f,af,n,0.5,0.707106781,18,434,26,308.1900024,2.039999962,2262.501221,14,1,62.80333333,22.7,14.49666667,1,3,0,1,11,2,1,2,0,1,11,2,0,1,8.5,0.5,41,6.5,0.5,0.5,56.5,57,1,9
61.d,Carex duriscula,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Eriogonum ovalifolium,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Schoenocrambe linifolia,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Agoseris glauca,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Achnatherum spp,61,d,g,bg,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Phlox longifolia,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Chrysothamnus viscidiflorus,61,d,s,s,n,3.5,1.870828693,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Phlox hoodii,61,d,f,pf,n,1.5,1.224744871,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Chenopodium 2,61,d,f,af,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Astragalus convolarius,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Cymopterus spp,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Elymus lanceolatus,61,d,g,g,n,1.5,1.224744871,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Poa secunda,61,d,g,bg,n,3.5,1.870828693,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Linanthus pungens,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Agropyron cristatum,61,d,g,bg,e,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Trifolium gymnocarpon,61,d,f,pf,n,1.5,1.224744871,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Erigeron engelmannii,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Poa fendleriana,61,d,g,bg,n,3.5,1.870828693,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Arabis holboellii,61,d,f,pf,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Artemisia tridentata,61,d,s,s,n,37.5,6.123724357,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
61.d,Gayophytum racemosum,61,d,f,af,n,0.5,0.707106781,21,643,26,308.1900024,2.039999962,2262.501221,2,0,55.91,19.22666667,24.86666667,2,4,0,1,12,2,2,3,0,1,12,2,0,1,8,1.5,41,8,1,0.5,59,59.5,1,9.5
62.a,Gayophytum racemosum,62,a,f,af,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Poa secunda,62,a,g,bg,n,3.5,1.870828693,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Leptosiphon septentrionalis,62,a,f,af,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Astragalus purshii,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Polygonum douglasii,62,a,f,af,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Cordylanthus ramosus,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Pseudoroegneria spicata,62,a,g,bg,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Artemisia tridentata,62,a,s,s,n,37.5,6.123724357,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,PF30,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Poa fendleriana,62,a,g,bg,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Hesperostipa comata,62,a,g,bg,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Erigeron engelmannii,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Agropyron cristatum,62,a,g,bg,e,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Eriogonum caespitosum,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Chrysothamnus viscidiflorus,62,a,s,s,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Arabis holboellii,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Phlox hoodii,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Eriogonum umbellatum,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Achnatherum spp,62,a,g,bg,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Alyssum desertorum,62,a,f,af,e,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Astragalus convolarius,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
62.a,Trifolium gymnocarpon,62,a,f,pf,n,0.5,0.707106781,31,82,56,295.0899963,2.25,2247.369629,5,1,50.03333333,19.16666667,30.8,4,7,0,0,18,2,3,6,0,0,18,2,1,1,6.5,0,38,13,2,1,58.5,59.5,2,6.5
